Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Considerations for stakeholder engagement andCOVID-19 related clinical trials' conduct in sub-Saharan Africa,"Folayan, Morenike Oluwatoyin; Brown, Brandon; Haire, Bridget; Babalola, Chinedum Peace; Ndembi, Nicaise",,,,DEVELOPING WORLD BIOETHICS,,2020,,,,,,,,,10.1111/dewb.12283,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auxora versus standard of care for the treatment of severe or critical COVID-19 pneumonia: results from a randomized controlled trial,"Miller, Joseph; Bruen, Charles; Schnaus, Michael; Zhang, Jeffrey; Ali, Sadia; Lind, April; Stoecker, Zachary; Stauderman, Kenneth; Hebbar, Sudarshan",,,,CRITICAL CARE,AUG 14 2020,2020,24,1,,,,,,502,10.1186/s13054-020-03220-x,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A four-step strategy for handling missing outcome data in randomised trials affected by a pandemic,"Cro, Suzie; Morris, Tim P.; Kahan, Brennan C.; Cornelius, Victoria R.; Carpenter, James R.",,,,BMC MEDICAL RESEARCH METHODOLOGY,AUG 12 2020,2020,20,1,,,,,,208,10.1186/s12874-020-01089-6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snapshot of COVID-19 Related Clinical Trials in India,"Charan, Jaykaran; Kaur, Rimplejeet; Bhardwaj, Pankaj; Kanchan, Tanuj; Mitra, Prasenjit; Yadav, Dharmveer; Sharma, Praveen; Misra, Sanjeev",,,,INDIAN JOURNAL OF CLINICAL BIOCHEMISTRY,OCT 2020,2020,35,4,,,,418,422,,10.1007/s12291-020-00918-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intervention Delivery Matters: What Mothers at High Risk for Type 2 Diabetes Want in a Diabetes Prevention Program-Results from a Comparative Effectiveness Trial,"Palmer, Kelly N. B.; Barry, Valene E. Garr; Marrero, David G.; McKinney, Brett M.; Graves, Anne N.; Winters, Chelsy K.; Hannon, Tamara S.",,,,DIABETES THERAPY,OCT 2020,2020,11,10,,,,2411,2418,,10.1007/s13300-020-00891-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In silico identification of widely used and well-tolerated drugs as potential SARS-CoV-2 3C-like protease and viral RNA-dependent RNA polymerase inhibitors for direct use in clinical trials,"Gul, Seref; Ozcan, Onur; Asar, Sinan; Okyar, Alper; Baris, Ibrahim; Kavakli, Ibrahim Halil",,,,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,,2020,,,,,,,,,10.1080/07391102.2020.1802346,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muLTi-Arm Therapeutic study in pre-ICu patients admitted with Covid-19-Experimental drugs and mechanisms (TACTIC-E): A structured summary of a study protocol for a randomized controlled trial,"Lu, Ing Ni; Kulkarni, Spoorthy; Fisk, Marie; Kostapanos, Michalis; Banham-Hall, Edward; Kadyan, Sonakshi; Bond, Simon; Norton, Sam; Cope, Andrew; Galloway, James; Hall, Frances; Jayne, David; Wilkinson, Ian B.; Cheriyan, Joseph",,,,TRIALS,JUL 31 2020,2020,21,1,,,,,,690,10.1186/s13063-020-04618-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCORD: A Multicentre, Seamless, Phase 2 Adaptive Randomisation Platform Study to Assess the Efficacy and Safety of Multiple Candidate Agents for the Treatment of COVID-19 in Hospitalised Patients: A structured summary of a study protocol for a randomised controlled trial","Wilkinson, Tom; Dixon, Rupert; Page, Clive; Carroll, Miles; Griffiths, Gareth; Ho, Ling-Pei; De Soyza, Anthony; Felton, Timothy; Lewis, Keir E.; Phekoo, Karen; Chalmers, James D.; Gordon, Anthony; McGarvey, Lorcan; Doherty, Jillian; Read, Robert C.; Shankar-Hari, Manu; Martinez-Alier, Nuria; O'Kelly, Michael; Duncan, Graeme; Walles, Roelize; Sykes, James; Summers, Charlotte; Singh, Dave",ACCORD Collaborators,,,TRIALS,JUL 31 2020,2020,21,1,,,,,,691,10.1186/s13063-020-04584-9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Impact of Major Events on Ongoing Noninferiority Trials, With Application to COVID-19","Wiens, Brian L.; Lipkovich, Ilya",,,,STATISTICS IN BIOPHARMACEUTICAL RESEARCH,,2020,,,,,,,,,10.1080/19466315.2020.1788983,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-dose hydrocortisone in patients with COVID-19 and severe hypoxia (COVID STEROID) trial-Protocol and statistical analysis plan,"Petersen, Marie Warrer; Meyhoff, Tine Sylvest; Helleberg, Marie; Kjaer, Maj-Brit Norregaard; Granholm, Anders; Hjortso, Carl Johan Steensen; Jensen, Thomas Steen; Moller, Morten Hylander; Hjortrup, Peter Buhl; Wetterslev, Mik; Vesterlund, Gitte Kingo; Russell, Lene; Jorgensen, Vibeke Lind; Tjelle, Klaus; Benfield, Thomas; Ulrik, Charlotte Suppli; Andreasen, Anne Sofie; Mohr, Thomas; Bestle, Morten H.; Poulsen, Lone Musaeus; Hitz, Mette Friberg; Hildebrandt, Thomas; Knudsen, Lene Surland; Moller, Anders; Solling, Christoffer Grant; Brochner, Anne Craveiro; Rasmussen, Bodil Steen; Nielsen, Henrik; Christensen, Steffen; Strom, Thomas; Cronhjort, Maria; Wahlin, Rebecka Rubenson; Jakob, Stephan; Cioccari, Luca; Venkatesh, Balasubramanian; Hammond, Naomi; Jha, Vivekanand; Myatra, Sheila Nainan; Gluud, Christian; Lange, Theis; Perner, Anders",,,,ACTA ANAESTHESIOLOGICA SCANDINAVICA,OCT 2020,2020,64,9,,,,1365,1375,,10.1111/aas.13673,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Characteristics of Clinical Trials relating to COVID-19 registered at ClinicalTrials.gov,"Wang, Yuhui; Zhou, Qi; Xu, Mengqi; Kang, Jian; Chen, Yaolong",,,,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,,2020,,,,,,,,,10.1111/jcpt.13222,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expedited COVID-19 vaccine trials: a rat-race with challenges and ethical issues,"Kamble, Prathamesh Haridas; Dubhashi, Siddharth Pramod",,,,PAN AFRICAN MEDICAL JOURNAL,JUL 22 2020,2020,36,,,,,,,206,10.11604/pamj.2020.36.206.23977,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Small-Scale Medication of Leflunomide as a Treatment of COVID-19 in an Open-Label Blank-Controlled Clinical Trial,"Hu, Ke; Wang, Mengmei; Zhao, Yang; Zhang, Yunting; Wang, Tao; Zheng, Zhishui; Li, Xiaochen; Zeng, Shaolin; Zhao, Dong; Li, Honglin; Xu, Ke; Lan, Ke",,,,VIROLOGICA SINICA,,2020,,,,,,,,,10.1007/s12250-020-00258-7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Predictions of Systemic, Intracellular, and Lung Concentrations of Azithromycin With Different Dosing Regimens Used in COVID-19 Clinical Trials","Hughes, Jim H.; Sweeney, Kevin; Ahadieh, Sima; Ouellet, Daniele",,,,CPT-PHARMACOMETRICS & SYSTEMS PHARMACOLOGY,AUG 2020,2020,9,8,,,,435,443,,10.1002/psp4.12537,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Certificates of confidentiality and unexpected complications for pragmatic clinical trials,"Sugarman, Jeremy; Carrithers, Judith",,,,LEARNING HEALTH SYSTEMS,,2020,,,,,,,,e10238,10.1002/lrh2.10238,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical trials in the time of a pandemic,"Ellenberg, Susan S.",,,,CLINICAL TRIALS,OCT 2020,2020,17,5,,,,467,471,1.74077E+15,10.1177/1740774520939871,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID-19 pandemic and impact on cancer clinical trials: An academic medical center perspective,"Marcum, Michelle; Kurtzweil, Nicky; Vollmer, Christine; Schmid, Lisa; Vollmer, Ashley; Kastl, Alison; Acker, Kelly; Gulati, Shuchi; Grover, Punita; Herzog, Thomas J.; Ahmad, Syed A.; Sohal, Davendra; Wise-Draper, Trisha M.",,,,CANCER MEDICINE,SEP 2020,2020,9,17,,,,6141,6146,,10.1002/cam4.3292,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outpatient treatment of COVID-19 with steroids in the phase of mild pneumonia without the need for admission as an opportunity to modify the course of the disease: A structured summary of a randomised controlled trial,"Saiz-Rodriguez, Miriam; Pena, Teresa; Lazaro, Lourdes; Gonzalez, Angel; Martinez, Andres; Cordero, Jose A.; Vicente, Juan T.; Richard, Fernando; Coma, Maria Jesus; de Frutos, Martin; Labrador, Jorge; Pueyo, Ana",,,,TRIALS,JUL 9 2020,2020,21,1,,,,,,632,10.1186/s13063-020-04575-w,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azithromycin added to hydroxychloroquine for patients admitted to intensive care due to coronavirus disease 2019 (COVID-19)-protocol of randomised controlled trial AZIQUINE-ICU,"Duska, Frantisek; Waldauf, Petr; Halacova, Milada; Zvonicek, Vaclav; Bala, Jakub; Balik, Martin; Benes, Jan; Klementova, Olga; Kozakova, Irena; Kubricht, Viktor; Le Roy, Anne; Vymazal, Tomas; Rehorova, Veronika; Cerny, Vladimir",Czech Anaesthesia Clinical Trials,,,TRIALS,JUL 8 2020,2020,21,1,,,,,,631,10.1186/s13063-020-04566-x,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remote Monitoring in Clinical Trials During the COVID-19 Pandemic,"Izmailova, Elena S.; Ellis, Robert; Benko, Christopher",,,,CTS-CLINICAL AND TRANSLATIONAL SCIENCE,SEP 2020,2020,13,5,,,,838,841,,10.1111/cts.12834,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Possibility of HIV-1 protease inhibitors-clinical trial drugs as repurposed drugs for SARS-CoV-2 main protease: a molecular docking, molecular dynamics and binding free energy simulation study","Ancy, Iruthayaraj; Sivanandam, Mugudeeswaran; Kumaradhas, Poomani",,,,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,,2020,,,,,,,,,10.1080/07391102.2020.1786459,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comparison of two methods to clear the airways of critically ill children and adults with COVID-19 infection: a structured summary of a study protocol for a pilot randomized controlled trial,"Kawaguchi, Atsushi; Bernier, Gabrielle; Lacroix, Jacques; El Salti, Saly; Cheng, Matthew P.; Lee, Todd C.; Khwaja, Kosar; Jouvet, Philippe",,,,TRIALS,JUL 3 2020,2020,21,1,,,,,,610,10.1186/s13063-020-04533-6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The curative effects of shortwave diathermy on treating Novel coronavirus (COVID-19) pneumonia: A structured summary of a study protocol for a randomised controlled trial,"Nasb, Mohammad; Sayed Shah, Zulfiqar Ali; Huang, Liangjiang; Li, Qian; Chen, Hong",,,,TRIALS,JUL 3 2020,2020,21,1,,,,,,609,10.1186/s13063-020-04534-5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Does Liuzijue Qigong affect anxiety in patients with chronic obstructive pulmonary disease, even during the COVID-19 outbreak? a randomized, controlled trial","Zhang, Yu-Xuan; Quan, Ying; Chen, Ming-Hu; Zhang, Duo; Zhang, Ying; Zhu, Zhen-Gang",,,,TRADITIONAL MEDICINE RESEARCH,JUL 2 2020,2020,5,4,,,,216,228,,10.12032/TMR20200528183,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroxychloroquine safety: A meta-analysis of randomized controlled trials,"Eljaaly, Khalid; Alireza, Kasim Huseein; Alshehri, Samah; Al-Tawfiq, Jaffar A.",,,,TRAVEL MEDICINE AND INFECTIOUS DISEASE,JUL-AUG 2020,2020,36,,,,,,,101812,10.1016/j.tmaid.2020.101812,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID-19 Modifications for Remote Teleassessment and Teletraining of a Complementary Alternative Medicine Intervention for People With Multiple Sclerosis: Protocol for a Randomized Controlled Trial,"Lai, Byron; Chiu, Chia-Ying; Pounds, Emily; Tracy, Tracy; Mehta, Tapan; Young, Hui-Ju; Riser, Emily; Rimmer, James",,,,JMIR RESEARCH PROTOCOLS,JUL 2020,2020,9,7,,,,,,e18415,10.2196/18415,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A simplified, combined protocol versus standard treatment for acute malnutrition in children 6-59 months (ComPAS trial): A cluster-randomized controlled non-inferiority trial in Kenya and South Sudan","Bailey, Jeanette; Opondo, Charles; Lelijveld, Natasha; Marron, Bethany; Onyo, Pamela; Musyoki, Eunice N.; Adongo, Susan W.; Manary, Mark; Briend, Andre; Kerac, Marko",,,,PLOS MEDICINE,JUL 2020,2020,17,7,,,,,,e1003192,10.1371/journal.pmed.1003192,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oseltamivir for coronavirus illness: post-hoc exploratory analysis of an open-label, pragmatic, randomised controlled trial in European primary care from 2016 to 2018","Coenen, Samuel; van Der Velden, Alike W.; Cianci, Daniela; Goossens, Herman; Bongard, Emily; Saville, Benjamin R.; Gobat, Nina; de Paor, Muireann; Leven, Margareta; Verheij, Theo J.; Butler, Christopher C.",,,,BRITISH JOURNAL OF GENERAL PRACTICE,JUL 2020,2020,70,696,,,,E444,E449,,10.3399/bjgp20X711941,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Interactive mental health assessments for Chinese Canadians: A pilot randomized controlled trial in nursepractitioner-ledprimary care clinic,"Ahmad, Farah; Wang, Jamie; Wong, Bonnie; Fung, Wai Lun Alan",,,,ASIA-PACIFIC PSYCHIATRY,,2020,,,,,,,,e12400,10.1111/appy.12400,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
